# y, tke, epsilon, grad_u_11, grad_u_12, grad_u_13, grad_u_21, grad_u_22, grad_u_23, grad_u_31, grad_u_32, grad_u_33, uu_11, uu_12, uu_13, uu_21, uu_22, uu_23, uu_31, uu_32, uu_33, u_1, u_2, u_3
-8.452503085136413574e-01 7.908358238637447357e-03 1.576868235133588314e-03 3.338645212352275848e-03 8.194614052772521973e-01 -4.506582859903573990e-03 -2.367363544180989265e-03 -1.858880626969039440e-03 7.281901780515909195e-03 -3.415902145206928253e-03 5.500283557921648026e-03 -9.468442876823246479e-04 8.800533600151538849e-03 -2.085368847474455833e-03 1.387540123687358573e-05 -2.085368847474455833e-03 2.820693654939532280e-03 -5.941517429164377972e-06 1.387540123687358573e-05 -5.941517429164377972e-06 4.195488523691892624e-03 8.763861656188964844e-01 -6.893729005241766572e-05 -6.370188784785568714e-04
-8.435964584350585938e-01 7.889112457633018494e-03 1.561958808451890945e-03 3.259113989770412445e-03 8.121353983879089355e-01 -5.134900566190481186e-03 -2.593137091025710106e-03 -1.988413976505398750e-03 7.886667735874652863e-03 -3.225741209462285042e-03 5.524324718862771988e-03 -8.599762222729623318e-04 8.778377436101436615e-03 -2.081218408420681953e-03 1.553118636365979910e-05 -2.081218408420681953e-03 2.817346714437007904e-03 -6.210090305103221908e-06 1.553118636365979910e-05 -6.210090305103221908e-06 4.182500764727592468e-03 8.777357935905456543e-01 -7.176087092375382781e-05 -6.282919202931225300e-04
-8.419426679611206055e-01 7.868492975831031799e-03 1.541456906124949455e-03 3.275474766269326210e-03 8.052021861076354980e-01 -5.470708478242158890e-03 -2.760137198492884636e-03 -2.213224768638610840e-03 8.360438980162143707e-03 -3.192211268469691277e-03 5.975214764475822449e-03 -7.849751855246722698e-04 8.754868991672992706e-03 -2.077000215649604797e-03 1.684012022451497614e-05 -2.077000215649604797e-03 2.813431201502680779e-03 -6.447879059123806655e-06 1.684012022451497614e-05 -6.447879059123806655e-06 4.168685059994459152e-03 8.790729045867919922e-01 -7.535081385867670178e-05 -6.185797392390668392e-04
-8.402729034423828125e-01 7.847747765481472015e-03 1.521533471532166004e-03 3.294503083452582359e-03 7.985961437225341797e-01 -5.593854468315839767e-03 -2.884068293496966362e-03 -2.408130327239632607e-03 8.711257949471473694e-03 -3.222291124984622002e-03 6.579962093383073807e-03 -7.338401046581566334e-04 8.731090463697910309e-03 -2.072704723104834557e-03 1.782945946615654975e-05 -2.072704723104834557e-03 2.809346420690417290e-03 -6.688947451038984582e-06 1.782945946615654975e-05 -6.688947451038984582e-06 4.155058879405260086e-03 8.804118037223815918e-01 -7.940148498164489865e-05 -6.079627783037722111e-04
-8.386030793190002441e-01 7.827977649867534637e-03 1.507682609371840954e-03 3.220509970560669899e-03 7.923807501792907715e-01 -5.581542849540710449e-03 -2.978167263790965080e-03 -2.441028365865349770e-03 8.939332328736782074e-03 -3.220883198082447052e-03 7.049160078167915344e-03 -7.200737600214779377e-04 8.708131499588489532e-03 -2.068421337753534317e-03 1.851167507993523031e-05 -2.068421337753534317e-03 2.805395750328898430e-03 -6.934703833394451067e-06 1.851167507993523031e-05 -6.934703833394451067e-06 4.142428282648324966e-03 8.817397952079772949e-01 -8.352651639143005013e-05 -5.967214819975197315e-04
-8.369174003601074219e-01 7.808361202478408813e-03 1.494572847150266171e-03 2.950503723695874214e-03 7.865547537803649902e-01 -5.554260220378637314e-03 -3.052735468372702599e-03 -2.103704493492841721e-03 9.027341380715370178e-03 -3.071380546316504478e-03 7.209653034806251526e-03 -8.413069299422204494e-04 8.685289882123470306e-03 -2.064216649159789085e-03 1.888433143903966993e-05 -2.064216649159789085e-03 2.801397582516074181e-03 -7.200068921520141885e-06 1.888433143903966993e-05 -7.200068921520141885e-06 4.130034241825342178e-03 8.830704092979431152e-01 -8.767363760853186250e-05 -5.843134131282567978e-04
-8.352317214012145996e-01 7.787965238094329834e-03 1.475627766922116280e-03 2.396280644461512566e-03 7.810074687004089355e-01 -5.477630067616701126e-03 -3.138902829959988594e-03 -1.482098014093935490e-03 9.047760628163814545e-03 -2.729948610067367554e-03 6.412541493773460388e-03 -8.580183493904769421e-04 8.661741390824317932e-03 -2.060236176475882530e-03 1.904670352814719081e-05 -2.060236176475882530e-03 2.797220135107636452e-03 -7.368231308646500111e-06 1.904670352814719081e-05 -7.368231308646500111e-06 4.116969648748636246e-03 8.843918442726135254e-01 -9.062932076631113887e-05 -5.729040713049471378e-04
-8.335301876068115234e-01 7.769007235765457153e-03 1.461876439861953259e-03 1.617950969375669956e-03 7.756376862525939941e-01 -5.355371627956628799e-03 -3.235596930608153343e-03 -6.552326376549899578e-04 8.995222859084606171e-03 -2.235998865216970444e-03 4.938577301800251007e-03 -7.780313026160001755e-04 8.639430627226829529e-03 -2.056280849501490593e-03 1.906046418298501521e-05 -2.056280849501490593e-03 2.793414285406470299e-03 -7.413914772769203410e-06 1.906046418298501521e-05 -7.413914772769203410e-06 4.105169791728258133e-03 8.857161998748779297e-01 -9.250800940208137035e-05 -5.623725592158734798e-04
-8.318287134170532227e-01 7.748955860733985901e-03 1.442631939426064491e-03 7.120387163013219833e-04 7.702563405036926270e-01 -4.944820422679185867e-03 -3.336294554173946381e-03 1.560756791150197387e-04 8.889367803931236267e-03 -1.768546178936958313e-03 3.205728717148303986e-03 -5.387189448811113834e-04 8.615832775831222534e-03 -2.052406547591090202e-03 1.912541665660683066e-05 -2.052406547591090202e-03 2.789441728964447975e-03 -7.364712928392691538e-06 1.912541665660683066e-05 -7.364712928392691538e-06 4.092636983841657639e-03 8.870312571525573730e-01 -9.284467523684725165e-05 -5.557164549827575684e-04
-8.301113843917846680e-01 7.730020210146903992e-03 1.429196679964661598e-03 -2.718098403420299292e-04 7.648378014564514160e-01 -4.307747352868318558e-03 -3.442610381171107292e-03 9.229120914824306965e-04 8.728254586458206177e-03 -1.314223627559840679e-03 1.255473238416016102e-03 -1.617175148567184806e-04 8.593007922172546387e-03 -2.048411173745989799e-03 1.921083276101853698e-05 -2.048411173745989799e-03 2.785820513963699341e-03 -7.180420197983039543e-06 1.921083276101853698e-05 -7.180420197983039543e-06 4.081211518496274948e-03 8.883492350578308105e-01 -9.193135338136926293e-05 -5.521156126633286476e-04
-8.283941149711608887e-01 7.709830068051815033e-03 1.411043107509613037e-03 -1.241613179445266724e-03 7.593277096748352051e-01 -3.505698172375559807e-03 -3.546996042132377625e-03 1.505232066847383976e-03 8.469617925584316254e-03 -9.627210092730820179e-04 5.525490269064903259e-05 3.212468000128865242e-04 8.569025434553623199e-03 -2.044425578787922859e-03 1.929153950186446309e-05 -2.044425578787922859e-03 2.782017225399613380e-03 -6.878058684378629550e-06 1.929153950186446309e-05 -6.878058684378629550e-06 4.068618174642324448e-03 8.896581530570983887e-01 -8.978685218608006835e-05 -5.510759074240922928e-04
-8.266611099243164062e-01 7.689565420150756836e-03 1.393504673615098000e-03 -2.150343498215079308e-03 7.537319660186767578e-01 -2.603409811854362488e-03 -3.652808954939246178e-03 1.892248517833650112e-03 8.120121434330940247e-03 -6.791508640162646770e-04 -5.531415226869285107e-04 8.901858818717300892e-04 8.545043878257274628e-03 -2.040345687419176102e-03 1.929357313201762736e-05 -2.040345687419176102e-03 2.778316615149378777e-03 -6.433614089473849162e-06 1.929357313201762736e-05 -6.433614089473849162e-06 4.055770114064216614e-03 8.909690976142883301e-01 -8.676341531099751592e-05 -5.517264362424612045e-04
-8.249281048774719238e-01 7.670192047953605652e-03 1.381310983560979366e-03 -2.932622330263257027e-03 7.481601834297180176e-01 -1.682777539826929569e-03 -3.761552507057785988e-03 2.063999185338616371e-03 7.692185696214437485e-03 -4.337454738561064005e-04 -7.146485731936991215e-04 1.514964853413403034e-03 8.522103540599346161e-03 -2.036171732470393181e-03 1.912407060444820672e-05 -2.036171732470393181e-03 2.774919383227825165e-03 -5.842886821483261883e-06 1.912407060444820672e-05 -5.842886821483261883e-06 4.043361637741327286e-03 8.922706246376037598e-01 -8.326865645358338952e-05 -5.531806382350623608e-04
-8.231794834136962891e-01 7.649756968021392822e-03 1.364159747026860714e-03 -3.504394320771098137e-03 7.426220774650573730e-01 -8.621967863291501999e-04 -3.878713352605700493e-03 1.968344440683722496e-03 7.182460743933916092e-03 -1.711660297587513924e-04 -5.315233138389885426e-04 2.179401693865656853e-03 8.498464711010456085e-03 -2.032003132626414299e-03 1.864240221038926393e-05 -2.032003132626414299e-03 2.771354047581553459e-03 -5.087802946945885196e-06 1.864240221038926393e-05 -5.087802946945885196e-06 4.029694478958845139e-03 8.935739398002624512e-01 -7.969878060976043344e-05 -5.540581187233328819e-04
-8.214308023452758789e-01 7.630097679793834686e-03 1.352343941107392311e-03 -3.896388923749327660e-03 7.372319102287292480e-01 -7.570566231152042747e-05 -3.999931272119283676e-03 1.698953448794782162e-03 6.632509175688028336e-03 8.159103890648111701e-05 -3.288136504124850035e-04 2.839166903868317604e-03 8.475650101900100708e-03 -2.027682261541485786e-03 1.794624222384300083e-05 -2.027682261541485786e-03 2.768056467175483704e-03 -4.266993983037536964e-06 1.794624222384300083e-05 -4.266993983037536964e-06 4.016488324850797653e-03 8.948679566383361816e-01 -7.638547685928642750e-05 -5.548669141717255116e-04
-8.196665644645690918e-01 7.609112188220024109e-03 1.335835200734436512e-03 -4.088073503226041794e-03 7.320941090583801270e-01 7.193264900706708431e-04 -4.128567408770322800e-03 1.294495887123048306e-03 6.070401053875684738e-03 3.193565935362130404e-04 -4.745378100778907537e-04 3.460652893409132957e-03 8.451691828668117523e-03 -2.023197012022137642e-03 1.707627779978793114e-05 -2.023197012022137642e-03 2.764475299045443535e-03 -3.464088877080939710e-06 1.707627779978793114e-05 -3.464088877080939710e-06 4.002057015895843506e-03 8.961639404296875000e-01 -7.380018359981477261e-05 -5.553289665840566158e-04
-8.179023265838623047e-01 7.588786073029041290e-03 1.324347686022520065e-03 -4.167307633906602859e-03 7.270678877830505371e-01 1.506663509644567966e-03 -4.250939469784498215e-03 8.705912623554468155e-04 5.518990103155374527e-03 5.403047543950378895e-04 -9.776796214282512665e-04 4.013582598417997360e-03 8.428290486335754395e-03 -2.018500817939639091e-03 1.613916538190096617e-05 -2.018500817939639091e-03 2.761103212833404541e-03 -2.755715058810892515e-06 1.613916538190096617e-05 -2.755715058810892515e-06 3.988178912550210953e-03 8.974508643150329590e-01 -7.184971036622300744e-05 -5.564611637964844704e-04
-8.161225318908691406e-01 7.568082772195339203e-03 1.312918961048126221e-03 -4.200588446110486984e-03 7.221172451972961426e-01 2.348304959014058113e-03 -4.361253231763839722e-03 5.244117346592247486e-04 5.004985723644495010e-03 7.292469963431358337e-04 -2.044112188741564751e-03 4.490214865654706955e-03 8.404457941651344299e-03 -2.013553632423281670e-03 1.523683113191509619e-05 -2.013553632423281670e-03 2.757647307589650154e-03 -2.183571041314280592e-06 1.523683113191509619e-05 -2.183571041314280592e-06 3.974060062319040298e-03 8.987405300140380859e-01 -7.074988388922065496e-05 -5.585186299867928028e-04
-8.143427968025207520e-01 7.546004839241504669e-03 1.296525006182491779e-03 -4.246034193783998489e-03 7.168338298797607422e-01 3.080326365306973457e-03 -4.442295059561729431e-03 3.501596220303326845e-04 4.528613761067390442e-03 9.289543959312140942e-04 -3.477567574009299278e-03 4.805777687579393387e-03 8.379247970879077911e-03 -2.008609706535935402e-03 1.442978009436046705e-05 -2.008609706535935402e-03 2.753817243501543999e-03 -1.732147779875958804e-06 1.442978009436046705e-05 -1.732147779875958804e-06 3.958944231271743774e-03 9.000208377838134766e-01 -6.996673619141802192e-05 -5.636442219838500023e-04
-8.125476241111755371e-01 7.524912245571613312e-03 1.285339938476681709e-03 -4.299054387956857681e-03 7.112541794776916504e-01 3.691755002364516258e-03 -4.494710825383663177e-03 3.148646792396903038e-04 4.087760578840970993e-03 1.133285695686936378e-03 -5.169207695871591568e-03 4.989848937839269638e-03 8.354731835424900055e-03 -2.003538655117154121e-03 1.364081163046648726e-05 -2.003538655117154121e-03 2.750170417129993439e-03 -1.374750695504189935e-06 1.364081163046648726e-05 -1.374750695504189935e-06 3.944922704249620438e-03 9.013032913208007812e-01 -6.945515633560717106e-05 -5.712593556381762028e-04
-8.107524514198303223e-01 7.502981461584568024e-03 1.269100117497146130e-03 -4.272539634257555008e-03 7.057219147682189941e-01 4.024834837764501572e-03 -4.523824900388717651e-03 3.118784516118466854e-04 3.664887277409434319e-03 1.322201453149318695e-03 -6.404345855116844177e-03 4.973519127815961838e-03 8.329304866492748260e-03 -1.998540014028549194e-03 1.264915863430360332e-05 -1.998540014028549194e-03 2.746108220890164375e-03 -1.061180455508292653e-06 1.264915863430360332e-05 -1.061180455508292653e-06 3.930550068616867065e-03 9.025749564170837402e-01 -6.886923802085220814e-05 -5.818000645376741886e-04
-8.089418411254882812e-01 7.482431828975677490e-03 1.257968251593410969e-03 -4.183528013527393341e-03 7.000896930694580078e-01 4.146924242377281189e-03 -4.523140843957662582e-03 3.457987622823566198e-04 3.261479549109935760e-03 1.496403943747282028e-03 -7.265366613864898682e-03 4.795069340616464615e-03 8.304958231747150421e-03 -1.993440324440598488e-03 1.149181025539292023e-05 -1.993440324440598488e-03 2.742162672802805901e-03 -7.706864835199667141e-07 1.149181025539292023e-05 -7.706864835199667141e-07 3.917742054909467697e-03 9.038472175598144531e-01 -6.820978160249069333e-05 -5.947106401436030865e-04
-8.071312904357910156e-01 7.461202796548604965e-03 1.242130878381431103e-03 -4.036941099911928177e-03 6.948573589324951172e-01 3.918102476745843887e-03 -4.507151897996664047e-03 3.398583503440022469e-04 2.896213205531239510e-03 1.633535022847354412e-03 -7.560513913631439209e-03 4.543954040855169296e-03 8.280097506940364838e-03 -1.988357631489634514e-03 1.009037259791512042e-05 -1.988357631489634514e-03 2.737667411565780640e-03 -4.887506861450674478e-07 1.009037259791512042e-05 -4.887506861450674478e-07 3.904640441760420799e-03 9.051101207733154297e-01 -6.759583629900589585e-05 -6.081085302866995335e-04
-8.053054213523864746e-01 7.441458292305469513e-03 1.231608213856816292e-03 -3.833788214251399040e-03 6.898365020751953125e-01 3.459280589595437050e-03 -4.467467311769723892e-03 3.179707273375242949e-04 2.562423236668109894e-03 1.742671709507703781e-03 -7.384870201349258423e-03 4.208540078252553940e-03 8.256611414253711700e-03 -1.983163412660360336e-03 8.531827916158363223e-06 -1.983163412660360336e-03 2.733221976086497307e-03 -2.121686861755733844e-07 8.531827916158363223e-06 -2.121686861755733844e-07 3.893083194270730019e-03 9.063736796379089355e-01 -6.695997581118717790e-05 -6.218315684236586094e-04
-8.034795522689819336e-01 7.420605048537254333e-03 1.216626493260264397e-03 -3.654771484434604645e-03 6.845600605010986328e-01 2.872674493119120598e-03 -4.380572587251663208e-03 3.046061319764703512e-04 2.285659546032547951e-03 1.814183196984231472e-03 -7.010028231889009476e-03 3.936715889722108841e-03 8.232383988797664642e-03 -1.978063723072409630e-03 6.884492904646322131e-06 -1.978063723072409630e-03 2.728213323280215263e-03 -1.031560472597448097e-07 6.884492904646322131e-06 -1.031560472597448097e-07 3.880612552165985107e-03 9.076288342475891113e-01 -6.642052176175639033e-05 -6.349059403873980045e-04
-8.016384840011596680e-01 7.399805821478366852e-03 1.202343031764030457e-03 -3.482754109427332878e-03 6.789181232452392578e-01 2.289033262059092522e-03 -4.240707494318485260e-03 3.248930152039974928e-04 2.053640084341168404e-03 1.860956661403179169e-03 -6.489132065325975418e-03 3.679871791973710060e-03 8.208391256630420685e-03 -1.972988480702042580e-03 5.218422757025109604e-06 -1.972988480702042580e-03 2.723023993894457817e-03 -1.137920904170641734e-07 5.218422757025109604e-06 -1.137920904170641734e-07 3.868196392431855202e-03 9.088842868804931641e-01 -6.586648669326677918e-05 -6.472867680713534355e-04
-7.997973561286926270e-01 7.380018476396799088e-03 1.193078351207077503e-03 -3.303191857412457466e-03 6.728896498680114746e-01 1.851438661105930805e-03 -4.043894354254007339e-03 4.043909430038183928e-04 1.858102623373270035e-03 1.895138062536716461e-03 -5.883852485567331314e-03 3.392865182831883430e-03 8.185546845197677612e-03 -1.967957941815257072e-03 3.604806124712922610e-06 -1.967957941815257072e-03 2.717945491895079613e-03 -1.957835848998001893e-07 3.604806124712922610e-06 -1.957835848998001893e-07 3.856544150039553642e-03 9.101288914680480957e-01 -6.519399903481826186e-05 -6.587161333300173283e-04
-7.979410886764526367e-01 7.359270006418228149e-03 1.179195125587284565e-03 -3.094092011451721191e-03 6.661907434463500977e-01 1.789274043403565884e-03 -3.776221768930554390e-03 5.822590901516377926e-04 1.685314928181469440e-03 1.940032583661377430e-03 -5.234101321548223495e-03 3.015939146280288696e-03 8.162081241607666016e-03 -1.963034505024552345e-03 2.036803152805077843e-06 -1.963034505024552345e-03 2.712527057155966759e-03 -3.147052041185816051e-07 2.036803152805077843e-06 -3.147052041185816051e-07 3.843931248411536217e-03 9.113718867301940918e-01 -6.432148074964061379e-05 -6.690174923278391361e-04
